,Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 16,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9,Corregimiento 50,Corregimiento 60,Corregimiento 70,Corregimiento 80,Corregimiento 90,Fecha
553,3.0,13.0,8.0,3.0,4.0,7.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,2016-07-07
554,3.0,23.0,11.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2016-07-08
555,7.0,24.0,7.0,2.0,0.0,6.0,4.0,2.0,2.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2016-07-09
556,4.0,14.0,7.0,3.0,1.0,6.0,8.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-07-10
557,1.0,17.0,6.0,3.0,0.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2016-07-11
558,5.0,20.0,5.0,2.0,3.0,8.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2016-07-12
559,5.0,29.0,13.0,0.0,1.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,9.0,0.0,2.0,0.0,3.0,0.0,2016-07-13
560,1.0,20.0,12.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2016-07-14
561,4.0,18.0,9.0,4.0,1.0,6.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,2016-07-15
562,4.0,23.0,7.0,0.0,0.0,8.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,2016-07-16
563,3.0,17.0,5.0,2.0,1.0,15.0,6.0,5.0,2.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2016-07-17
564,4.0,13.0,0.0,5.0,1.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2016-07-18
565,6.0,24.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,2016-07-19
566,1.0,16.0,5.0,2.0,1.0,6.0,4.0,4.0,2.0,5.0,12.0,2.0,1.0,0.0,6.0,2.0,0.0,3.0,1.0,3.0,0.0,2016-07-20
567,1.0,22.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,8.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2016-07-21
568,5.0,26.0,5.0,0.0,1.0,3.0,1.0,6.0,4.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,2016-07-22
569,2.0,13.0,7.0,3.0,0.0,13.0,2.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,2016-07-23
570,3.0,8.0,2.0,1.0,1.0,7.0,3.0,4.0,2.0,2.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2016-07-24
571,3.0,17.0,10.0,2.0,0.0,4.0,5.0,2.0,2.0,1.0,3.0,2.0,0.0,5.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,2016-07-25
572,0.0,16.0,7.0,3.0,1.0,3.0,4.0,7.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,2016-07-26
573,3.0,15.0,4.0,0.0,2.0,1.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2016-07-27
574,2.0,12.0,9.0,7.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-07-28
575,2.0,26.0,11.0,3.0,1.0,7.0,3.0,4.0,3.0,6.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2016-07-29
576,1.0,17.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2016-07-30
577,1.0,11.0,0.0,2.0,1.0,8.0,5.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,2016-07-31
578,1.0,7.0,12.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,6.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,2016-08-01
579,0.0,17.0,5.0,2.0,3.0,3.0,4.0,7.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,2016-08-02
580,0.0,14.0,8.0,1.0,4.0,9.0,8.0,11.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,2016-08-03
581,2.0,20.0,11.0,3.0,2.0,7.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,2016-08-04
582,3.0,17.0,5.0,2.0,1.0,5.0,6.0,7.0,4.0,6.0,8.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,4.0,0.0,2016-08-05
583,2.0,14.0,2.0,1.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2016-08-06
584,1.0,11.0,9.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2016-08-07
585,0.0,13.0,5.0,3.0,5.0,7.0,6.0,5.0,8.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2016-08-08
586,4.0,17.0,10.0,0.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,5.0,0.0,1.0,2.0,1.0,1.0,2016-08-09
587,1.0,17.0,3.0,2.0,0.0,7.0,1.0,3.0,1.0,3.0,2.0,21.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2016-08-10
588,1.0,20.0,4.0,2.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2016-08-11
589,2.0,13.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2016-08-12
590,3.0,12.0,1.0,3.0,0.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2016-08-13
591,0.0,13.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2016-08-14
592,1.0,7.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-08-15
593,1.0,16.0,4.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-08-16
594,2.0,14.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,5.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2016-08-17
595,1.0,12.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2016-08-18
596,0.0,13.0,6.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2016-08-19
597,0.0,16.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2016-08-20
598,2.0,8.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,2016-08-21
599,1.0,18.0,6.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,2016-08-22
600,1.0,22.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,4.0,10.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2016-08-23
601,2.0,13.0,5.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,2016-08-24
602,0.0,12.0,9.0,3.0,2.0,2.0,6.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,2016-08-25
603,1.0,11.0,3.0,1.0,5.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2016-08-26
604,1.0,17.0,2.0,1.0,1.0,6.0,6.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,2016-08-27
605,0.0,8.0,13.0,4.0,0.0,7.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,2.0,1.0,2016-08-28
606,4.0,12.0,4.0,3.0,2.0,4.0,4.0,3.0,0.0,9.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,2016-08-29
607,5.0,14.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,2016-08-30
608,0.0,10.0,11.0,2.0,1.0,6.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2016-08-31
609,1.0,13.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,2016-09-01
610,1.0,13.0,5.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-09-02
611,2.0,15.0,4.0,3.0,1.0,5.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,8.0,3.0,0.0,0.0,3.0,2.0,0.0,2016-09-03
612,5.0,9.0,7.0,0.0,2.0,10.0,7.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,2016-09-04
613,3.0,8.0,7.0,1.0,2.0,13.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2016-09-05
614,3.0,15.0,6.0,0.0,1.0,5.0,4.0,0.0,1.0,4.0,1.0,3.0,5.0,0.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,2016-09-06
615,2.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,3.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,2016-09-07
616,4.0,20.0,3.0,2.0,3.0,6.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,2016-09-08
617,2.0,23.0,8.0,4.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2016-09-09
618,2.0,16.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,6.0,9.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,2016-09-10
619,3.0,4.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2016-09-11
620,5.0,13.0,7.0,2.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,3.0,1.0,2016-09-12
621,5.0,8.0,0.0,3.0,2.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2016-09-13
622,6.0,10.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,2016-09-14
623,2.0,14.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,2016-09-15
624,5.0,16.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,4.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2016-09-16
625,1.0,11.0,6.0,1.0,2.0,9.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,2016-09-17
626,3.0,9.0,9.0,4.0,3.0,7.0,4.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,2016-09-18
627,1.0,9.0,1.0,0.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,2016-09-19
628,4.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2016-09-20
629,2.0,13.0,4.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2016-09-21
630,4.0,13.0,2.0,3.0,2.0,5.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,7.0,0.0,2.0,0.0,1.0,2.0,1.0,2016-09-22
631,1.0,7.0,0.0,1.0,2.0,9.0,2.0,5.0,0.0,3.0,4.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,3.0,0.0,2016-09-23
632,5.0,15.0,2.0,1.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,1.0,2.0,2.0,1.0,2016-09-24
633,4.0,14.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-25
634,2.0,14.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2016-09-26
635,3.0,9.0,6.0,4.0,4.0,3.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,2016-09-27
636,3.0,14.0,5.0,0.0,9.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,2016-09-28
637,1.0,5.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,2016-09-29
638,3.0,16.0,12.0,3.0,3.0,6.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,6.0,4.0,1.0,1.0,3.0,0.0,0.0,5.0,2016-09-30
639,0.0,8.0,4.0,2.0,2.0,9.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,2016-10-01
640,3.0,15.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,2016-10-02
641,2.0,16.0,6.0,4.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2016-10-03
642,2.0,15.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,2016-10-04
643,0.0,22.0,4.0,3.0,7.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2016-10-05
644,1.0,15.0,2.0,5.0,11.0,4.0,0.0,6.0,0.0,4.0,2.0,3.0,0.0,1.0,16.0,2.0,2.0,1.0,0.0,6.0,1.0,2016-10-06
645,4.0,27.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2016-10-07
646,2.0,24.0,3.0,2.0,5.0,7.0,1.0,3.0,0.0,3.0,2.0,4.0,2.0,1.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,2016-10-08
647,0.0,13.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2016-10-09
648,4.0,21.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2016-10-10
649,2.0,18.0,7.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,2016-10-11
650,2.0,17.0,5.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,6.0,0.0,3.0,8.0,3.0,0.0,2.0,2.0,1.0,0.0,2016-10-12
651,2.0,20.0,4.0,3.0,6.0,3.0,2.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2016-10-13
652,1.0,47.0,4.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,2016-10-14
653,0.0,16.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,2016-10-15
654,0.0,9.0,4.0,0.0,3.0,13.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2016-10-16
655,4.0,12.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2016-10-17
656,0.0,12.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2016-10-18
657,2.0,15.0,7.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,5.0,7.0,4.0,2.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,2016-10-19
658,0.0,14.0,8.0,1.0,4.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,6.0,0.0,1.0,0.0,2016-10-20
659,0.0,18.0,13.0,4.0,4.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,3.0,2.0,2016-10-21
660,1.0,16.0,5.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2016-10-22
661,1.0,3.0,6.0,3.0,4.0,1.0,4.0,0.0,0.0,8.0,1.0,2.0,3.0,1.0,9.0,0.0,0.0,2.0,0.0,3.0,1.0,2016-10-23
662,2.0,15.0,6.0,1.0,3.0,3.0,1.0,5.0,0.0,3.0,0.0,1.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,2016-10-24
663,1.0,10.0,3.0,2.0,4.0,5.0,1.0,15.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,2016-10-25
664,0.0,17.0,10.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,2016-10-26
665,2.0,13.0,3.0,2.0,7.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,12.0,3.0,0.0,2.0,0.0,1.0,0.0,2016-10-27
666,1.0,15.0,6.0,1.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,8.0,3.0,0.0,1.0,2.0,4.0,1.0,2016-10-28
667,0.0,17.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,2016-10-29
668,0.0,8.0,5.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,2016-10-30
669,0.0,17.0,7.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2016-10-31
670,2.0,14.0,10.0,0.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2016-11-01
671,0.0,16.0,6.0,2.0,2.0,3.0,0.0,3.0,0.0,8.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,2.0,2.0,2.0,1.0,2016-11-02
672,0.0,15.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,4.0,3.0,3.0,3.0,8.0,6.0,2.0,1.0,10.0,0.0,5.0,0.0,2016-11-03
673,1.0,12.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-11-04
674,0.0,10.0,11.0,2.0,3.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-05
675,1.0,15.0,6.0,5.0,4.0,4.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,2016-11-06
676,1.0,7.0,7.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,2016-11-07
677,2.0,18.0,6.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,1.0,2.0,0.0,2016-11-08
678,1.0,15.0,5.0,4.0,3.0,7.0,0.0,1.0,1.0,3.0,2.0,9.0,4.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,2.0,2016-11-09
679,0.0,11.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,2016-11-10
680,1.0,23.0,6.0,6.0,1.0,2.0,0.0,1.0,2.0,2.0,8.0,0.0,3.0,1.0,9.0,2.0,2.0,3.0,0.0,3.0,2.0,2016-11-11
681,0.0,11.0,4.0,5.0,7.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,4.0,0.0,2.0,0.0,3.0,0.0,2016-11-12
682,0.0,12.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,2016-11-13
683,2.0,10.0,6.0,3.0,2.0,5.0,3.0,0.0,1.0,1.0,3.0,6.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2016-11-14
684,1.0,11.0,6.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2016-11-15
685,0.0,16.0,7.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,2016-11-16
686,1.0,31.0,5.0,1.0,4.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2016-11-17
687,3.0,14.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,2016-11-18
688,2.0,20.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2016-11-19
689,4.0,10.0,9.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,2016-11-20
690,1.0,12.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2016-11-21
691,2.0,17.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,2016-11-22
692,7.0,14.0,10.0,0.0,7.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2016-11-23
693,1.0,24.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2016-11-24
694,2.0,19.0,5.0,2.0,4.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,2016-11-25
695,2.0,15.0,2.0,3.0,2.0,7.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2016-11-26
696,0.0,14.0,9.0,1.0,7.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2016-11-27
697,1.0,11.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2016-11-28
698,0.0,12.0,10.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,15.0,0.0,5.0,0.0,4.0,1.0,4.0,0.0,2016-11-29
699,3.0,22.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,2016-11-30
700,0.0,17.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2016-12-01
